slug,tag_name,start_date,attendance,host_name,country,latitude,longitude,url
2016-09-14-GriffithUni-Python,"SWC,unresponsive",2016-09-14,0,Griffith University,AU,-27.552941,153.052425,https://bio-swc-bne.github.io/2016-09-14-GriffithUni-Python/
2016-09-14-mpac,"SWC,unresponsive",2016-09-14,0,Municipal Property Assessment Corporation,CA,43.838012,-79.075581,https://rahmanisahar.github.io/2016-Sep-14-MPAC/
2016-09-14-yorku,SWC,2016-09-14,28,York University,CA,43.77135,-79.500785,https://gvwilson.github.io/2016-09-14-yorku/
2016-09-15-chicago,SWC,2016-09-15,47,University of Chicago,US,41.788401,-87.599099,https://jdblischak.github.io/2016-09-15-chicago/
2016-09-17-uwaterloo,SWC,2016-09-17,25,University of Waterloo,CA,43.473269,-80.538639,https://ppomorsk.github.io/2016-09-17-uwaterloo/
2016-09-19-UCSD-SIO,SWC,2016-09-19,23,University of California San Diego,US,32.867488,-117.252998,https://ucsdlib.github.io/2016-09-19-UCSD-SIO/
2016-09-19-heidelberg,SWC,2016-09-19,25,European Molecular Biology Laboratory,DE,49.384313,8.710098,http://tobyhodges.github.io/2016-09-19-heidelberg/
2016-09-19-ttt-cambridge,TTT,2016-09-19,28,Software Carpentry,GB,52.201923,0.122492,https://swcarpentry.github.io/2016-09-19-ttt-cambridge/
2016-09-19-ttt-osu,TTT,2016-09-19,9,Oregon State University,US,44.565098,-123.275942,https://arokem.github.io/2016-09-19-ttt-osu/
2016-09-20-ubc,"SWC,unresponsive",2016-09-20,19,University of British Columbia,CA,49.262737,-123.252236,https://douglatornell.github.io/2016-09-20-ubc/
2016-09-21-UON,"SWC,unresponsive",2016-09-21,0,Intersect Australia,AU,-32.8927718,151.7041775,https://intersectaustralia.github.io/2016-09-21-UON/
2016-09-22-UCL_software_carpentry,SWC,2016-09-22,22,University College London,GB,51.52538039,-0.132326449,http://rits.github-pages.ucl.ac.uk/2016-09-22-UCL_software_carpentry/
2016-09-23-gwu,SWC,2016-09-23,23,George Washington University,US,38.89895,-77.049681,https://jlant.github.io/2016-09-23-gwu/
2016-09-26-nwu-genomics,DC,2016-09-26,23,North-West University,ZA,-26.685508,27.094909,https://nwu-eresearch.github.io/2016-09-26-nwu-genomics/
2016-09-26-usq,"SWC,unresponsive",2016-09-26,0,University of Southern Queensland,AU,-27.606578,151.935113,https://fgacenga.github.io/2016-09-26-usq/
2016-09-27-SoftwareCarpentry-tsv,"SWC,unresponsive",2016-09-27,0,James Cook University,AU,-19.329383,146.759118,https://jcu-eresearch.github.io/2016-09-27-SoftwareCarpentry-tsv/
2016-09-27-UNSW,"SWC,unresponsive",2016-09-27,0,Intersect Australia,AU,-33.918488,151.227858,https://intersectaustralia.github.io/2016-09-27-UNSW/
2016-09-27-milan,DC,2016-09-27,21,IFOM Istituto FIRC di Oncologia Molecolare,IT,45.441765,9.203042,https://arcleeds.github.io/2016-09-27-milan/
2016-09-28-GriffithUni-R,"SWC,unresponsive",2016-09-28,0,Griffith University,AU,-27.552941,153.052425,https://bio-swc-bne.github.io/2016-09-28-GriffithUni-R/
2016-09-28-MSU,DC,2016-09-28,22,Michigan State University,US,42.701848,-84.4843606,https://acharbonneau.github.io/2016-09-28-MSU/
2016-09-28-ttt-sesync,TTT,2016-09-28,17,National Socio-Environmental Synthesis Center,US,38.977347,-76.50371,https://christinalk.github.io/2016-09-28-ttt-sesync/
2016-09-29-jackson,DC,2016-09-29,22,Jackson Laboratory,US,44.366245,-68.196586,https://smcclatchy.github.io/2016-09-29-jackson/
2016-09-29-ubc,SWC,2016-09-29,35,University of British Columbia,CA,49.262465,-123.24509,https://computecanada.github.io/2016-09-29-ubc
2016-10-03-Uni-Neuchatel,DC,2016-10-03,30,Université de Neuchâtel,CH,46.9999397,6.9490189,https://adamobeng.github.io/2016-10-03-Uni-Neuchatel
2016-10-03-sfu,SWC,2016-10-03,19,Simon Fraser University,CA,49.279549,-122.918354,https://computecanada.github.io/2016-10-03-sfu
2016-10-03-ttt-online,"TTT,online",2016-10-03,23,Software Carpentry,W3,-48.876667,-123.393333,https://gvwilson.github.io/2016-10-03-ttt-online/
2016-10-04-clemson,SWC,2016-06-27,10,Clemson University,US,34.674915,-82.835256,https://clemsonciti.github.io/2016-10-04-clemson/
2016-10-04-thessaloniki,SWC,2016-10-04,31,Aristotle University of Thessaloniki,GR,40.627566,22.959634,https://fpsom.github.io/2016-10-04-skg-carpenters/
2016-10-05-LTU,"SWC,unresponsive",2016-10-05,0,Intersect Australia,AU,-36.112302,146.850954,https://intersectaustralia.github.io/2016-10-05-LTU/
2016-10-05-SFU,"SWC,unresponsive",2016-10-05,26,Simon Fraser University,CA,49.2796181,-122.9209389,http://bgran.de/2016-10-05-SFU/
2016-10-05-nottingham,SWC,2016-10-05,21,University of Nottingham,GB,52.831714,-1.250765,https://anenadic.github.io/2016-10-05-nottingham/
2016-10-05-riverclub,SWC,2016-10-05,25,Pycon South Africa,ZA,-33.93395,18.474866,https://ctpug.github.io/2016-10-05-riverclub/
2016-10-06-QBI,"SWC,unresponsive",2016-10-06,0,University of Queensland,AU,-27.499389,153.011573,https://bio-swc-bne.github.io/2016-10-06-QBI/
2016-10-06-harvard,SWC,2016-10-06,18,Harvard University,US,42.336362,-71.103045,https://sorgerlab.github.io/2016-10-06-harvard/
2016-10-06-jackson,SWC,2016-10-06,25,Jackson Laboratory,US,41.732293,-72.793394,https://smcclatchy.github.io/2016-10-06-jackson/
2016-10-10-uw,SWC,2016-10-10,44,University of Washington,US,47.606209,-122.332071,https://uwescience.github.io/2016-10-10-uw/
2016-10-11-NIH,SWC,2016-10-11,14,National Institutes of Health,US,39.002793,-77.104493,https://biologyguy.github.io/2016-10-11-NIH/
2016-10-11-colorado,SWC,2016-10-11,23,University of Colorado,US,40.010325,-105.288973,https://sarahpapich.github.io/2016-10-11-sc/
2016-10-12-sacnas,"SWC,unresponsive",2016-10-12,,Society for the Advancement of Chicanos/Hispanics and Native Americans in Science (SACNAS),US,33.76453,-118.191779,https://josleecshl.github.io/2016-10-12-sacnas/
2016-10-13-okstate,SWC,2016-10-13,19,Oklahoma State University,US,36.123056,-97.069722,https://osu-swc.github.io/2016-10-13-okstate/
2016-10-15-UTA,SWC,2016-10-15,29,University of Texas Arlington,US,32.731777,-97.11375,http://annawilliford.github.io/2016-10-15-UTA/
2016-10-17-EEB-SNRE,SWC,2016-10-17,21,University of Michigan,US,42.276334,-83.737981,https://arthur-e.github.io/2016-10-17-EEB-SNRE/
2016-10-17-amsterdam,SWC,2016-10-17,26,University of Amsterdam,NL,52.362934,4.912404,https://mkuzak.github.io/2016-10-17-amsterdam/
2016-10-17-edinburgh,SWC,2016-10-17,26,University of Edinburgh,GB,55.946993,-3.187138,https://widdowquinn.github.io/2016-10-17-edinburgh/
2016-10-17-lincoln,"SWC,unresponsive",2016-10-17,0,Plant & Food Research,NZ,-43.640087,172.484249,https://apawlik.github.io/2016-10-17-lincoln/
2016-10-17-uf,DC,2016-10-17,23,University of Florida,US,29.648248,-82.344031,https://weecology.github.io/2016-10-17-uf/
2016-10-18-EI,DC,2016-10-18,15,Earlham Institute,GB,52.621793,1.219461,https://tgac.github.io/2016-10-18-EI/
2016-10-20-ttt-online,"TTT,online",2016-10-20,15,Software Carpentry,W3,-48.876667,-123.393333,https://gvwilson.github.io/2016-10-20-ttt-online/
2016-10-22-CUAnschutz,SWC,2016-10-22,16,University of Colorado,US,39.746926,-104.837003,https://maglet.github.io/2016-10-22-CUAnschutz/
2016-10-22-uwo,DC,2016-10-22,25,Western University,CA,43.009834,-81.27266,https://jnandez.github.io/2016-10-22-uwo/
2016-10-24-ttt-uwmadison,TTT,2016-10-24,25,Software Carpentry,US,43.0765959,-89.4146815,https://uw-madison-aci.github.io/2016-10-24-ttt-uwmadison/
2016-10-24-umontreal,"SWC,unresponsive",2016-10-24,0,Universite de Montreal,CA,45.499093,-73.617969,http://poisotlab.io/2016-10-24-umontreal/
2016-10-25-ou,SWC,2016-10-25,4,University of Oklahoma,US,35.208275,-97.445848,https://oulib-swc.github.io/2016-10-25-ou/
2016-10-25-uwa,DC,2016-10-25,35,University of Western Australia,AU,-31.979177,115.817742,https://philippbayer.github.io/2016-10-25-uwa/
2016-10-26-Wuerzburg,SWC,2016-10-26,22,University of Wuerzburg,DE,49.80198,9.956515,https://konrad.github.io/2016-10-26-Wuerzburg/
2016-10-26-queensu,SWC,2016-10-26,30,Queen's University,CA,44.226744,-76.496898,https://cac-staff.github.io/swc-queens-2016-oct/
2016-10-27-purdue,SWC,2016-10-27,5,Purdue University,US,40.4237,-86.921,https://butterflyology.github.io/2016-10-27-Purdue/
2016-10-27-ttt-online,"TTT,online",2016-10-27,20,Software Carpentry,W3,-48.876667,-123.393333,https://gvwilson.github.io/2016-10-27-ttt-online/
2016-10-27-umswc-hg,SWC,2016-10-27,8,University of Michigan,US,42.284588,-83.734242,https://umswc.github.io/2016-10-27-umswc-hg/
2016-10-31-univenda,DC,2016-11-01,20,University of Venda,ZA,-22.9761,30.4465,https://arreyves.github.io/2016-10-31-univenda/
2016-11-01-chifed,SWC,2016-11-01,20,Federal Reserve Bank of Chicago,US,41.878476,-87.633007,https://eddelbuettel.github.io/2016-11-01-chifed/
2016-11-01-otago,SWC,2016-11-01,25,University of Otago,NZ,-45.864437,170.513253,https://apawlik.github.io/2016-11-01-otago/
2016-11-01-southampton,SWC,2016-11-01,21,University of Southampton,GB,50.9275813,-1.395988,https://southampton-rsg.github.io/2016-11-01-southampton/
2016-11-02-EPCC,DC,2016-11-02,22,Edinburgh Parallel Computing Centre,GB,55.92155,-3.174546,https://hpcarcher.github.io/2016-11-02-EPCC/
2016-11-03-nsbe_atlanta,DC,2016-11-03,15,National Society of Black Engineers,US,33.640728,-84.4277,https://teamneem.github.io/2016-11-03-nsbe/
2016-11-03-nsbe_norfolk,DC,2016-11-03,20,National Society of Black Engineers,US,36.845601,-76.290971,https://chendaniely.github.io/2016-11-03-nsbe/
2016-11-03-ttt-cuny,TTT,2016-11-03,12,City University of New York,US,40.750324,-73.973353,https://swcarpentry.github.io/2016-11-03-ttt-cuny/
2016-11-05-CUAnschutz,SWC,2016-11-05,14,University of Colorado,US,39.746926,-104.837003,https://maglet.github.io/2016-11-05-CUAnschutz/
2016-11-05-Tucson,SWC,2016-11-05,36,University of Arizona,US,32.234101,-110.9506404,https://strootman.github.io/2016-11-05-Tucson/
2016-11-06-sogang,DC,2016-11-06,12,Korea Radio Promotion Association,KR,37.550024,126.939991,https://statkclee.github.io/2016-11-06-sogang/
2016-11-07-Curtin,"SWC,unresponsive",2016-11-07,26,Curtin University,AU,-32.007532,115.894223,https://curtinic.github.io/SWC-2016-11-07-Curtin/
2016-11-07-manchester,SWC,2016-11-07,13,University of Manchester,GB,53.463982,-2.230349,https://anenadic.github.io/2016-11-07-manchester/
2016-11-07-ttt-online,"TTT,online",2016-11-07,10,Software Carpentry,W3,-48.876667,-123.393333,https://swcarpentry.github.io/2016-11-07-ttt-online/
2016-11-09-NIH,SWC,2016-11-09,22,National Institutes of Health,US,39.002793,-77.104493,https://biologyguy.github.io/2016-11-09-NIH/
2016-11-09-Wuerzburg,SWC,2016-11-09,8,University of Wuerzburg,DE,49.78523,9.97298,https://swcarpentry-wuerzburg.github.io/2016-11-09-Wuerzburg/
2016-11-10-uclhep,SWC,2016-11-10,18,University College London,GB,51.524133,-0.134092,https://ucl-hep.github.io/2016-11-10-uclhep/
2016-11-11-RUCamden,SWC,2016-11-11,9,Rutgers University,US,39.948646,-75.124021,https://sshende.github.io/2016-11-11-RUCamden
2016-11-14-CESAB,DC,2016-11-14,9,Centre de synthèse et d'analyse sur la biodiversité,FR,48.835467,2.350376,https://zormit.github.io/2016-11-14-FRB/
2016-11-14-Krakow,SWC,2016-11-14,7,Cyfronet,PL,50.069013,19.909226,https://swcarpentrykrakow.github.io/2016-11-14-Krakow/
2016-11-14-frb_washingtondc,SWC,2016-11-14,14,Federal Reserve Board,US,38.896683,-77.040452,https://zhuoaprilfu.github.io/2016-11-14-Washington-DC/
2016-11-14-unimelb,SWC,2016-11-14,9,ARC Centre of Excellence for Climate System Science,AU,-37.797168,144.965215,https://nicjhan.github.io/2016-11-14-unimelb/
2016-11-15-kansas,SWC,2016-11-15,34,University of Kansas,US,38.95487,-95.246741,https://oulib-swc.github.io/2016-11-15-ku
2016-11-15-ttt-online,"TTT,online",2016-11-15,15,Software Carpentry,W3,-48.876667,-123.393333,https://lexnederbragt.github.io/2016-11-15-ttt-online
2016-11-15-wellington,"SWC,unresponsive",2016-11-15,,National Institute of Water and Atmospheric Research,NZ,-41.301914,174.805108,https://tinyendian.github.io/2016-11-15-wellington/
2016-11-16-stellenbosch-python,SWC,2016-11-16,16,Stellenbosch University,ZA,-33.93352,18.863992,https://su-eresearch.github.io/2016-11-16-stellenbosch-python/
2016-11-21-genomics-unm,DC,2016-11-21,37,University of Minnesota,US,44.974425,-93.22807,https://tracykteal.github.io/2016-11-21-genomics-unm/
2016-11-21-leeds,DC,2016-11-21,15,University of Leeds,GB,53.805658,-1.554303,https://arcleeds.github.io/2016-11-21-leeds/
2016-11-21-ou,SWC,2016-11-21,12,University of Oklahoma,US,35.208275,-97.445848,https://oulib-swc.github.io/2016-11-21-ou/
2016-11-24-scion,"SWC,unresponsive",2016-11-24,0,New Zealand eScience Infrastructure,NZ,-38.156106,176.263526,https://apawlik.github.io/2016-11-24-scion/
2016-11-24-ttt-metoffice,TTT,2016-11-24,17,UK Met Office,GB,50.727622,-3.475646,https://steve-crouch.github.io/2016-11-24-ttt-metoffice/
2016-11-29-qut,SWC,2016-11-29,31,Queensland University of Technology,AU,-27.4775856,153.0279583,https://bio-swc-bne.github.io/2016-11-29-qut/
2016-11-29-ttt-nesi,TTT,2016-11-29,10,New Zealand eScience Infrastructure,NZ,-41.28646,174.776236,https://apawlik.github.io/2016-11-29-ttt-nesi/
2016-12-01-DC-Social-Sciences,DC,2016-12-01,24,Harvard University,US,42.366524,-71.1200943,https://hbs-rcs.github.io/2016-12-01-DC-Social-Sciences/
2016-12-01-PNNL-ttt,TTT,2016-12-01,14,Pacific Northwest National Lab ,US,46.345195,-119.27923,https://arokem.github.io/2016-12-01-PNNL-ttt/
2016-12-03-tdwg-costa-rica,SWC,2016-12-03,13,Florida State University,CO,10.360884,-84.508724,http://idigbio.github.io/2016-12-03-tdwg-costa-rica/
2016-12-05-campinas,SWC,2016-12-05,20,Universidade Estadual de Campinas,BR,-22.819778,-47.060822,https://boccaff.github.io/2016-12-05-unicamp/
2016-12-05-oxford,SWC,2016-12-05,22,University of Oxford,GB,51.760109,-1.251356,https://anenadic.github.io/2016-12-05-oxford/
2016-12-07-uvic,"SWC,unresponsive",2016-12-07,0,University of Victoria,CA,48.463898,-123.309689,https://jpwrobinson.github.io/2016-12-07
2016-12-09-UCSF-R,SWC,2016-12-09,38,University of California San Francisco,US,37.767417,-122.390322,https://michberr.github.io/2016-12-09-UCSF-R/
2016-12-09-ucsf_Python,SWC,2016-12-09,23,University of California San Francisco,US,37.767524,-122.390127,https://darencard.github.io/2016-12-09-ucsf_Python/
2016-12-12-Deakin,"SWC,unresponsive",2016-12-12,0,Intersect Australia,AU,-38.197907,144.298132,http://intersectaustralia.github.io/2016-12-12-Deakin
2016-12-12-ttt-uiuc,TTT,2016-12-12,12,University of Illinois at Urbana-Champaign,US,40.1149161,-88.2270529,https://davis68.github.io/2016-12-12-ttt-uiuc/
2016-12-13-UCL_software_carpentry,SWC,2016-12-13,20,University College London,GB,51.521869,-0.134323,http://rits.github-pages.ucl.ac.uk/2016-12-13-UCL_software_carpentry/
2016-12-13-ttt-ucsf,TTT,2016-12-13,18,University of California San Francisco,US,37.767403,-122.39043,https://swcarpentry.github.io/2016-12-13-ttt-ucsf/
2016-12-14-ttt-online,"TTT,online",2016-12-14,11,Software Carpentry,NZ,-43.150927,171.711919,https://apawlik.github.io/2016-12-14-ttt-online/
2016-12-15-ttt-online,"TTT,online",2016-12-15,16,Software Carpentry,W3,-48.876667,-123.393333,https://swcarpentry.github.io/2016-12-15-ttt-online/
2017-01-03-aas,SWC,2017-01-03,32,American Astronomical Society,US,32.9539,-97.0646,https://abostroem.github.io/2017-01-03-aas/
2017-01-03-okstate,SWC,2017-01-03,18,Oklahoma State University,US,36.123056,-97.069722,https://osu-swc.github.io/2017-01-03-okstate/
2017-01-04-bristol,SWC,2017-01-04,25,University of Bristol,GB,51.456,-2.604,https://andreww.github.io/2017-01-04-bristol/
2017-01-05-UNL,SWC,2017-01-05,20,University of Nebraska,US,40.818029,-96.699585,https://eharstad.github.io/2017-01-05-UNL/
2017-01-05-agci,DC,2017-01-05,6,Aspen Global Change Institute,US,39.36933,-107.034601,https://arthur-e.github.io/2017-01-05-AGCI/
2017-01-09-dundee,SWC,2016-01-09,28,University of Dundee,GB,56.459409,-2.981928,https://widdowquinn.github.io/2017-01-09-dundee/
2017-01-09-oxford,SWC,2017-01-09,26,School of Anthropology and Museum Ethnography,GB,51.760167,-1.262284,https://rroxford.github.io/2017-01-09-oxford/
2017-01-09-uw,SWC,2017-01-09,40,University of Washington,US,47.653383,-122.311865,https://uwescience.github.io/2017-01-09-uw/
2017-01-10-uw_madison,DC,2017-01-10,33,University of Wisconsin - Madison,US,43.072834,-89.408136,https://uw-madison-aci.github.io/2017-01-10-uwmadison/
2017-01-11-ttt-online,"TTT,online",2017-01-11,23,Software Carpentry,W3,-48.876667,-123.393333,https://swcarpentry.github.io/2017-01-11-ttt-online/
2017-01-12-bids,SWC,2017-01-12,30,Berkeley Institute for Data Science,US,37.872183,-122.259593,https://bids.github.io/2017-01-12-ucb/
2017-01-12-ou,SWC,2017-01-12,8,University of Oklahoma,US,35.183706,-97.438124,https://oulib-swc.github.io/2017-01-12-ou/
2017-01-12-uconn,SWC,2017-01-12,36,University of Connecticut,US,41.805992,-72.253772,https://mickley.github.io/2017-01-12-UCONN/
2017-01-12-uw_madison,SWC,2017-01-12,33,University of Wisconsin - Madison,US,43.072834,-89.408136,https://uw-madison-aci.github.io/2017-01-12-uwmadison/
2017-01-16-ccg-unam,SWC,2017-01-16,70,Universidad Nacional Autonoma de Mexico,MX,18.983194,-99.235181,https://jnandez.github.io/2017-01-16-ccg-unam/
2017-01-17-UMich,SWC,2017-01-17,33,University of Michigan,US,42.283501,-83.733845,https://umswc.github.io/2017-01-17-UMich/
2017-01-18-CAM,DC,2017-01-18,37,University of Cambridge,GB,52.201951,0.122514,https://lgatto.github.io/2017-01-18-CAM/
2017-01-18-bristol,SWC,2017-01-18,23,University of Bristol,GB,51.456,-2.604,https://andreww.github.io/2017-01-18-bristol/
2017-01-19-ttt-ecp,"TTT,online",2017-01-19,20,DOE Exascale Computing Project,W3,-48.876667,-123.393333,https://gvwilson.github.io/2017-01-19-ttt-ecp/
2017-01-21-stanford,DC,2017-01-21,33,Stanford University,US,37.432019,-122.175804,https://ryanpeek.github.io/2017-01-22-stanford/
2017-01-25-ttt-nz-otago,TTT,2017-01-25,28,New Zealand eScience Infrastructure,NZ,-45.86703,170.51803,https://apawlik.github.io/2017-01-25-ttt-nz-otago/
2017-01-26-Langley,SWC,2017-01-26,13,NASA (National Aeronautics and Space Administration),US,37.029869,-76.345222,https://marwahaha.github.io/2017-01-26-Langley/
2017-01-26-imperial,SWC,2017-01-26,15,Imperial College London,GB,51.4988,-0.174877,https://rbeagrie.github.io/2017-01-26-imperial/
2017-01-26-tufts,DC,2017-01-26,30,Tufts University,US,42.35013,-71.061511,https://smcclatchy.github.io/2017-01-26-tufts
2017-01-26-uiuc,SWC,2017-01-26,34,University of Illinois,US,40.110588,-88.20727,https://davis68.github.io/2017-01-26-uiuc/
2017-01-26-utoronto,SWC,2017-01-26,16,University of Toronto,CA,43.6645505,-79.3994623,https://ppomorsk.github.io/2017-01-26-utoronto/
2017-01-30-NeuRA-Python,SWC,2017-01-30,23,Neuroscience Research Australia,AU,-33.86882,151.209296,https://martinheroux.github.io/2017-01-30-NeuRA-Python/
2017-01-31-resbaztas-python,SWC,2017-01-31,40,Data Science Hobart,AU,-42.886048,147.335837,https://datasciencehobart.github.io/2017-01-31-resbaztas-python/
2017-01-31-resbaztas-r,SWC,2017-01-31,50,Data Science Hobart,AU,-42.886048,147.335837,https://datasciencehobart.github.io/2017-01-31-resbaztas-r/
2017-02-01-swc,SWC,2017-02-01,59,University of Oslo,NO,59.913869,10.752245,https://uio-carpentry.github.io/2017-02-01-swc/
2017-02-02-SFU,"SWC,unresponsive",2017-02-02,32,Simon Fraser University,CA,49.284542,-123.111646,http://bgran.de/2017-02-02-SFU/
2017-02-03-nyas-r,SWC,2017-02-03,36,New York Academy of Sciences,US,40.713486,-74.011992,https://noamross.github.io/2017-02-03-nyas-r/
2017-02-03-nyas_python,SWC,2017-02-03,28,New York Academy of Sciences,US,40.713486,-74.011992,https://jasonpell.github.io/2017-02-03-nyas_python/
2017-02-03-utoronto,SWC,2017-02-03,29,University of Toronto,CA,43.66455,-79.399462,https://uoftcoders.github.io/2017-02-03-utoronto/
2017-02-04-UTA,SWC,2017-02-04,53,University of Texas Arlington,US,32.729678,-97.112926,https://annawilliford.github.io/2017-02-04-UTA/
2017-02-04-conestoga,SWC,2017-02-04,40,Conestoga College,CA,43.389485,-80.404178,https://ppomorsk.github.io/2017-02-04-conestoga/
2017-02-05-amos,SWC,2017-02-05,17,Australian Meteorological and Oceanographic Society,AU,-35.277682,149.115448,https://damienirving.github.io/2017-02-05-amos/
2017-02-06-UF-Informatics-Institute,SWC,2017-02-06,22,University of Florida,US,29.648248,-82.344031,https://acislab.github.io/2017-02-06-UF-Informatics-Institute/
2017-02-08-dunedin,"SWC,unresponsive",2017-02-08,,University of Otago,NZ,-45.868072,170.520855,https://mikblack.github.io/2017-02-08-dunedin/
2017-02-08-resbaz2017-pn,"SWC,unresponsive",2017-02-08,,Massey University,NZ,-40.386697,175.619545,https://apawlik.github.io/resbaz2017-pn/
2017-02-09-jax,DC,2017-02-09,11,Jackson Laboratory,US,41.731941,-72.793415,https://smcclatchy.github.io/2017-02-09-farmington/
2017-02-09-ttt-usu,TTT,2017-02-09,11,Utah State University,US,41.742041,-111.809426,https://kcranston.github.io/2017-02-09-utahstate-ttt/
2017-02-12-Chiangmai-data,DC,2017-02-12,4,Chiangmai University,TH,18.808277,98.954987,https://likit.github.io/2017-02-12-Chiangmai-data/
2017-02-13-ttt-nih,"TTT,online",2017-02-13,4,National Institutes of Health,US,39.0029894,-77.1032325,https://jasonjwilliamsny.github.io/2017-02-13-NIH-instructor-training/
2017-02-14-kcfrb,SWC,2017-02-14,25,Federal Reserve Bank of Kansas City,US,38.896,-77.033,https://butterflyology.github.io/2017-02-14-kcfrb/
2017-02-15-library_of_congress,SWC,2017-02-15,34,Library of Congress,US,38.888693,-77.005498,https://oulib-swc.github.io/2017-02-15-loc/
2017-02-15-uiuc,SWC,2017-02-15,19,University of Illinois,US,40.110588,-88.20727,https://davis68.github.io/2017-02-15-uiuc/
2017-02-16-barHarbor,SWC,2017-02-16,13,Jackson Laboratory,US,44.369665,-68.190025,https://smcclatchy.github.io/2017-02-16-barHarbor/
2017-02-16-rc-days,SWC,2017-02-16,34,Boise State University,US,43.604172,-116.209994,https://bsurc.github.io/2017-02-16-rc-days/
2017-02-21-online-instructor-training,"TTT,online",2017-02-21,14,Software Carpentry,W3,-48.876667,-123.393333,https://allegravia.github.io/2017-02-21-online-instructor-training/
2017-02-21-queensu,SWC,2017-02-21,30,Queen's University,CA,44.227517,-76.495229,https://cac-staff.github.io/swc-queens-2017-feb/
2017-02-23-allen_institute,SWC,2017-02-23,40,Allen Institute for Brain Science,US,47.625291,-122.339077,https://emhart.github.io/2017-02-23-alleninstitute/
2017-02-23-uottawa,SWC,2017-02-23,30,Univerity of Ottawa,CA,45.422072,-75.682669,https://cac-staff.github.io/swc-uottawa-2017-feb/
2017-02-24-west_virginia,SWC,2017-02-24,15,West Virginia University,US,39.633156,-79.954276,https://marwahaha.github.io/2017-02-24-WVU/
2017-02-25-CyVerse,SWC,2017-02-25,41,University of Arizona,US,32.231901,-110.9495,https://uhilgert.github.io/2017-02-25-CyVerse/
2017-02-27-UTS,SWC,2017-02-27,25,University of Technology Sydney,AU,-33.883997,151.199156,http://daryavanichkina.com/2017-02-27-UTS/
2017-02-27-umich,SWC,2017-02-27,9,University of Michigan,US,42.275472,-83.737161,https://umswc.github.io/2017-02-27-umich/
2017-03-02-SoftwareCarpentry-tsv,"SWC,unresponsive",2017-03-02,0,James Cook University,AU,-19.329383,146.759118,https://jcu-eresearch.github.io/2017-03-02-SoftwareCarpentry-tsv/
2017-03-02-manchester,SWC,2017-03-02,11,EPSRC & MRC Centre for Doctoral Training (CDT) in Regenerative Medicine,GB,53.475809,-2.234747,https://anenadic.github.io/2017-03-02-manchester/
2017-03-02-mcgill,SWC,2017-03-02,21,McGill University,CA,45.507373,-73.579064,https://computecanada.github.io/2017-03-02-mcgill/
2017-03-05-ucsf-R,SWC,2017-03-05,31,University of California San Francisco,US,37.767417,-122.390322,https://naupaka.github.io/2017-03-05-ucsf-r/
2017-03-05-ucsf-python,SWC,2017-03-05,21,University of California San Francisco,US,37.767411,-122.390344,https://ucsf-ckm.github.io/2017-03-05-ucsf-python/
2017-03-06-winona,SWC,2017-03-06,14,Winona State University,US,44.048736,-91.642226,https://ntmoore.github.io/2017-03-06-winona/
2017-03-07-Universite-Laval,SWC,2017-03-07,20,University of Laval,CA,46.778608,-71.274771,https://computecanada.github.io/2017-03-07-Universite-Laval/
2017-03-07-ttt-online,"TTT,online",2017-03-07,13,Software Carpentry,W3,-48.876667,-123.393333,https://raynamharris.github.io/2017-03-07-ttt-online-NIH-GreatPlains/
2017-03-09-freiburg,SWC,2017-03-09,26,University of Freiburg,DE,48.012659,7.83502,https://bebatut-edu.github.io/2017-03-09-freiburg/
2017-03-11-ubc,SWC,2017-03-11,44,University of British Columbia,CA,49.262465,-123.24509,https://computecanada.github.io/2017-03-11-ubc/
2017-03-13-colorado,SWC,2017-03-13,16,University of Colorado,US,40.014066,-105.247252,https://sarahpapich.github.io/2017-03-13-boulder/
2017-03-13-ou,SWC,2017-03-13,8,University of Oklahoma,US,35.208275,-97.445848,http://oulib-swc.github.io/2017-03-13-ou
2017-03-13-oxford,SWC,2017-03-13,28,School of Anthropology and Museum Ethnography,GB,51.757295,-1.246788,https://rroxford.github.io/2017-03-13-oxford/
2017-03-16-SoftwareCarpentryPy-TSV,SWC,2017-03-16,24,James Cook University,AU,-19.329383,146.759118,https://jcu-eresearch.github.io/2017-03-16-SoftwareCarpentryPy-TSV/
2017-03-16-dartmouth,SWC,2017-03-16,20,Dartmouth College,US,43.705807,-72.289129,https://dartmouth-swc.github.io/2017-03-16-dartmouth/
2017-03-16-okstate,SWC,2017-03-16,11,Oklahoma State University,US,36.123056,-97.069722,https://osu-swc.github.io/2017-03-16-okstate/
2017-03-16-ttt-oxford,TTT,2017-03-16,24,University of Oxford,GB,51.757295,-1.246788,https://steve-crouch.github.io/2017-03-16-oxford-ttt/
2017-03-20-wsu,DC,2017-03-20,26,Washington State University,US,46.7298,-117.1817,https://stephlabou.github.io/2017-03-20-wsu/
2017-03-22-amsterdam,DC,2017-03-22,26,Amsterdam Science Park,NL,52.355235,4.952676,https://aschuerch.github.io/2017-03-22-amsterdam/
2017-03-22-calstate_Monterey,DC,2017-03-22,17,California State University Monterey Bay,US,36.6538,-121.8017,https://butterflyology.github.io/2017-03-22-csumb/
2017-03-23-Mafikeng,"DC,unresponsive",2017-03-23,28,North-West University,ZA,-25.829108,25.608657,https://nwu-digitalhumanities.github.io/2017-03-23-Mafikeng/
